norm_group,test,age_min,age_max,raw,ss,CI90,CI95,percentile,equiv,desc_range
age,QRF,204,227,25,69,64 - 74,63 - 75,2,7:8 to 7:11,Significantly Below Average
age,QRF,204,227,26,70,65 - 75,64 - 76,2,8:0 to 8:5,Well Below Average
age,QRF,204,227,27,71,66 - 76,65 - 77,3,8:0 to 8:5,Well Below Average
age,QRF,204,227,28,72,67 - 77,66 - 78,3,8:0 to 8:5,Well Below Average
age,QRF,204,227,29,73,68 - 78,67 - 79,4,8:6 to 8:11,Well Below Average
age,QRF,204,227,30,74,69 - 79,68 - 80,4,8:6 to 8:11,Well Below Average
age,QRF,204,227,31,75,70 - 80,69 - 81,5,9:0 to 9:5,Well Below Average
age,QRF,204,227,32,76,71 - 81,70 - 82,5,9:0 to 9:5,Well Below Average
age,QRF,204,227,33,77,72 - 82,71 - 83,6,9:0 to 9:5,Well Below Average
age,QRF,204,227,34,78,73 - 83,72 - 84,7,9:6 to 9:11,Well Below Average
age,QRF,204,227,35,79,74 - 84,73 - 85,8,9:6 to 9:11,Well Below Average
age,QRF,204,227,36,81,76 - 86,75 - 87,10,10:0 to 10:5,Below Average
age,QRF,204,227,37,82,77 - 87,76 - 88,12,10:0 to 10:5,Below Average
age,QRF,204,227,38,83,78 - 88,77 - 89,13,10:6 to 10:11,Below Average
age,QRF,204,227,39,84,79 - 89,78 - 90,14,10:6 to 10:11,Below Average
age,QRF,204,227,40,85,80 - 90,79 - 91,16,11:0 to 11:5,Below Average
age,QRF,204,227,41,86,81 - 91,80 - 92,18,11:0 to 11:5,Below Average
age,QRF,204,227,42,87,82 - 92,81 - 93,19,11:6 to 11:11,Below Average
age,QRF,204,227,43,88,83 - 93,82 - 94,21,11:6 to 11:11,Below Average
age,QRF,204,227,44,89,84 - 94,83 - 95,23,12:0 to 12:5,Below Average
age,QRF,204,227,45,90,85 - 95,84 - 96,25,12:6 to 12:11,Average
age,QRF,204,227,46,91,86 - 96,85 - 97,27,12:6 to 12:11,Average
age,QRF,204,227,47,92,87 - 97,86 - 98,30,13:0 to 13:11,Average
age,QRF,204,227,48,93,88 - 98,87 - 99,32,13:0 to 13:11,Average
age,QRF,204,227,49,94,89 - 99,88 - 100,34,14:0 to 14:11,Average
age,QRF,204,227,50,94,89 - 99,88 - 100,34,14:0 to 14:11,Average
age,QRF,204,227,51,95,90 - 100,89 - 101,37,14:0 to 14:11,Average
age,QRF,204,227,52,96,91 - 101,90 - 102,39,15:0 to 16:11,Average
age,QRF,204,227,53,97,92 - 102,91 - 103,42,15:0 to 16:11,Average
age,QRF,204,227,54,98,93 - 103,92 - 104,45,15:0 to 16:11,Average
age,QRF,204,227,55,99,94 - 104,93 - 105,47,17:0 to 18:11,Average
age,QRF,204,227,56,100,95 - 105,94 - 106,50,17:0 to 18:11,Average
age,QRF,204,227,57,101,96 - 106,95 - 107,53,17:0 to 18:11,Average
age,QRF,204,227,58,102,97 - 107,96 - 108,55,17:0 to 18:11,Average
age,QRF,204,227,59,103,98 - 108,97 - 109,58,17:0 to 18:11,Average
age,QRF,204,227,60,104,99 - 109,98 - 110,61,17:0 to 18:11,Average
age,QRF,204,227,61,105,100 - 110,99 - 111,63,17:0 to 18:11,Average
age,QRF,204,227,62,106,101 - 111,100 - 112,66,> stop age,Average
age,QRF,204,227,63,106,101 - 111,100 - 112,66,> stop age,Average
age,QRF,204,227,64,107,102 - 112,101 - 113,68,> stop age,Average
age,QRF,204,227,65,108,103 - 113,102 - 114,70,> stop age,Average
age,QRF,204,227,66,109,104 - 114,103 - 115,73,> stop age,Average
age,QRF,204,227,67,110,105 - 115,104 - 116,75,> stop age,Above Average
age,QRF,204,227,68,111,106 - 116,105 - 117,77,> stop age,Above Average
age,QRF,204,227,69,112,107 - 117,106 - 118,79,> stop age,Above Average
age,QRF,204,227,70,113,108 - 118,107 - 119,81,> stop age,Above Average
age,QRF,204,227,71,113,108 - 118,107 - 119,81,> stop age,Above Average
age,QRF,204,227,72,114,109 - 119,108 - 120,82,> stop age,Above Average
age,QRF,204,227,73,115,110 - 120,109 - 121,84,> stop age,Above Average
age,QRF,204,227,74,116,111 - 121,110 - 122,86,> stop age,Above Average
age,QRF,204,227,75,117,112 - 122,111 - 123,87,> stop age,Above Average
age,QRF,204,227,76,118,113 - 123,112 - 124,88,> stop age,Above Average
age,QRF,204,227,77,118,113 - 123,112 - 124,88,> stop age,Above Average
age,QRF,204,227,78,119,114 - 124,113 - 125,90,> stop age,Above Average
age,QRF,204,227,79,120,115 - 125,114 - 126,91,> stop age,Well Above Average
age,QRF,204,227,80,121,116 - 126,115 - 127,92,> stop age,Well Above Average
age,QRF,204,227,81,122,117 - 127,116 - 128,93,> stop age,Well Above Average
age,QRF,204,227,82,122,117 - 127,116 - 128,93,> stop age,Well Above Average
age,QRF,204,227,83,123,118 - 128,117 - 129,94,> stop age,Well Above Average
age,QRF,204,227,84,124,119 - 129,118 - 130,95,> stop age,Well Above Average
age,QRF,204,227,85,125,120 - 130,119 - 130,95,> stop age,Well Above Average
age,QRF,204,227,86,126,121 - 130,120 - 130,96,> stop age,Well Above Average
age,QRF,204,227,87,126,121 - 130,120 - 130,96,> stop age,Well Above Average
age,QRF,204,227,88,127,122 - 130,121 - 130,96,> stop age,Well Above Average
age,QRF,204,227,89,128,123 - 130,122 - 130,97,> stop age,Well Above Average
age,QRF,204,227,90,129,124 - 130,123 - 130,97,> stop age,Well Above Average
age,QRF,204,227,91,129,124 - 130,123 - 130,97,> stop age,Well Above Average
age,QRF,204,227,92,130,125 - 130,124 - 130,98,> stop age,Well Above Average
age,QRF,204,227,93,130,125 - 130,124 - 130,98,> stop age,Well Above Average
age,WRF,60,63,0,74,68 - 80,67 - 81,4,< Start age,Well Below Average
age,WRF,60,63,1,79,73 - 85,72 - 86,8,< Start age,Well Below Average
age,WRF,60,63,2,84,78 - 90,77 - 91,14,< Start age,Below Average
age,WRF,60,63,3,87,81 - 93,80 - 94,19,< Start age,Below Average
age,WRF,60,63,4,91,85 - 97,84 - 98,27,< Start age,Average
age,WRF,60,63,5,95,89 - 101,88 - 102,37,5:0 to 5:3,Average
age,WRF,60,63,6,98,92 - 104,91 - 105,45,5:0 to 5:3,Average
age,WRF,60,63,7,100,94 - 106,93 - 107,50,5:0 to 5:3,Average
age,WRF,60,63,8,102,96 - 108,95 - 109,55,5:0 to 5:3,Average
age,WRF,60,63,9,105,99 - 111,98 - 112,63,5:4 to 5:7,Average
age,WRF,60,63,10,108,102 - 114,101 - 115,70,5:4 to 5:7,Average
age,WRF,60,63,11,110,104 - 116,103 - 117,75,5:4 to 5:7,Above Average
age,WRF,60,63,12,113,107 - 119,106 - 120,81,5:8 to 5:11,Above Average
age,WRF,60,63,13,115,109 - 121,108 - 122,84,5:8 to 5:11,Above Average
age,WRF,60,63,14,118,112 - 124,111 - 125,88,5:8 to 5:11,Above Average
age,WRF,60,63,15,121,115 - 127,114 - 128,92,6:0 to 6:3,Well Above Average
age,WRF,60,63,16,122,116 - 128,115 - 129,93,6:0 to 6:3,Well Above Average
age,WRF,60,63,17,124,118 - 130,117 - 130,95,6:0 to 6:3,Well Above Average
age,WRF,60,63,18,126,120 - 130,119 - 130,96,6:4 to 6:7,Well Above Average
age,WRF,60,63,19,127,121 - 130,120 - 130,96,6:4 to 6:7,Well Above Average
age,WRF,60,63,20,129,123 - 130,122 - 130,97,6:4 to 6:7,Well Above Average
age,WRF,60,63,21,130,124 - 130,123 - 130,98,6:8 to 6:11,Well Above Average
age,WRF,60,63,22,130,124 - 130,123 - 130,98,6:8 to 6:11,Well Above Average
age,WRF,60,63,23,130,124 - 130,123 - 130,98,7:0 to 7:3,Well Above Average
age,WRF,60,63,24,130,124 - 130,123 - 130,98,7:0 to 7:3,Well Above Average
age,WRF,60,63,25,130,124 - 130,123 - 130,98,7:0 to 7:3,Well Above Average
age,WRF,60,63,26,130,124 - 130,123 - 130,98,7:4 to 7:7,Well Above Average
age,WRF,60,63,27,130,124 - 130,123 - 130,98,7:4 to 7:7,Well Above Average
age,WRF,60,63,28,130,124 - 130,123 - 130,98,7:8 to 7:11,Well Above Average
age,WRF,60,63,29,130,124 - 130,123 - 130,98,7:8 to 7:11,Well Above Average
age,WRF,60,63,30,130,124 - 130,123 - 130,98,7:8 to 7:11,Well Above Average
age,WRF,60,63,31,130,124 - 130,123 - 130,98,7:8 to 7:11,Well Above Average
age,WRF,60,63,32,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,33,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,34,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,35,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,36,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,37,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,38,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,39,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,40,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,41,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,42,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,43,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,44,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,45,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,46,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,47,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,48,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,49,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,50,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,51,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,52,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,53,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,54,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,55,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,56,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,57,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,58,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,59,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,60,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,61,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,62,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,63,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,64,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,65,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,66,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,67,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,60,63,68,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,0,67,61 - 73,60 - 74,1,< Start age,Significantly Below Average
age,WRF,64,67,1,72,66 - 78,65 - 79,3,< Start age,Well Below Average
age,WRF,64,67,2,77,71 - 83,70 - 84,6,< Start age,Well Below Average
age,WRF,64,67,3,81,75 - 87,74 - 88,10,< Start age,Below Average
age,WRF,64,67,4,84,78 - 90,77 - 91,14,< Start age,Below Average
age,WRF,64,67,5,88,82 - 94,81 - 95,21,5:0 to 5:3,Below Average
age,WRF,64,67,6,91,85 - 97,84 - 98,27,5:0 to 5:3,Average
age,WRF,64,67,7,94,88 - 100,87 - 101,34,5:0 to 5:3,Average
age,WRF,64,67,8,96,90 - 102,89 - 103,39,5:0 to 5:3,Average
age,WRF,64,67,9,99,93 - 105,92 - 106,47,5:4 to 5:7,Average
age,WRF,64,67,10,101,95 - 107,94 - 108,53,5:4 to 5:7,Average
age,WRF,64,67,11,104,98 - 110,97 - 111,61,5:4 to 5:7,Average
age,WRF,64,67,12,106,100 - 112,99 - 113,66,5:8 to 5:11,Average
age,WRF,64,67,13,108,102 - 114,101 - 115,70,5:8 to 5:11,Average
age,WRF,64,67,14,110,104 - 116,103 - 117,75,5:8 to 5:11,Above Average
age,WRF,64,67,15,112,106 - 118,105 - 119,79,6:0 to 6:3,Above Average
age,WRF,64,67,16,114,108 - 120,107 - 121,82,6:0 to 6:3,Above Average
age,WRF,64,67,17,116,110 - 122,109 - 123,86,6:0 to 6:3,Above Average
age,WRF,64,67,18,117,111 - 123,110 - 124,87,6:4 to 6:7,Above Average
age,WRF,64,67,19,119,113 - 125,112 - 126,90,6:4 to 6:7,Above Average
age,WRF,64,67,20,121,115 - 127,114 - 128,92,6:4 to 6:7,Well Above Average
age,WRF,64,67,21,122,116 - 128,115 - 129,93,6:8 to 6:11,Well Above Average
age,WRF,64,67,22,124,118 - 130,117 - 130,95,6:8 to 6:11,Well Above Average
age,WRF,64,67,23,125,119 - 130,118 - 130,95,7:0 to 7:3,Well Above Average
age,WRF,64,67,24,127,121 - 130,120 - 130,96,7:0 to 7:3,Well Above Average
age,WRF,64,67,25,128,122 - 130,121 - 130,97,7:0 to 7:3,Well Above Average
age,WRF,64,67,26,130,124 - 130,123 - 130,98,7:4 to 7:7,Well Above Average
age,WRF,64,67,27,130,124 - 130,123 - 130,98,7:4 to 7:7,Well Above Average
age,WRF,64,67,28,130,124 - 130,123 - 130,98,7:8 to 7:11,Well Above Average
age,WRF,64,67,29,130,124 - 130,123 - 130,98,7:8 to 7:11,Well Above Average
age,WRF,64,67,30,130,124 - 130,123 - 130,98,7:8 to 7:11,Well Above Average
age,WRF,64,67,31,130,124 - 130,123 - 130,98,7:8 to 7:11,Well Above Average
age,WRF,64,67,32,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,33,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,34,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,35,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,36,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,37,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,38,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,39,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,40,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,41,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,42,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,43,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,44,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,45,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,46,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,47,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,48,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,49,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,50,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,51,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,52,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,53,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,54,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,55,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,56,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,57,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,58,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,59,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,60,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,61,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,62,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,63,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,64,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,65,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,66,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,67,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,64,67,68,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,0,60,54 - 66,53 - 67,0.4,< Start age,Significantly Below Average
age,WRF,68,71,1,65,59 - 71,58 - 72,1,< Start age,Significantly Below Average
age,WRF,68,71,2,69,63 - 75,62 - 76,2,< Start age,Significantly Below Average
age,WRF,68,71,3,73,67 - 79,66 - 80,4,< Start age,Well Below Average
age,WRF,68,71,4,77,71 - 83,70 - 84,6,< Start age,Well Below Average
age,WRF,68,71,5,80,74 - 86,73 - 87,9,5:0 to 5:3,Below Average
age,WRF,68,71,6,83,77 - 89,76 - 90,13,5:0 to 5:3,Below Average
age,WRF,68,71,7,86,80 - 92,79 - 93,18,5:0 to 5:3,Below Average
age,WRF,68,71,8,89,83 - 95,82 - 96,23,5:0 to 5:3,Below Average
age,WRF,68,71,9,91,85 - 97,84 - 98,27,5:4 to 5:7,Average
age,WRF,68,71,10,93,87 - 99,86 - 100,32,5:4 to 5:7,Average
age,WRF,68,71,11,96,90 - 102,89 - 103,39,5:4 to 5:7,Average
age,WRF,68,71,12,98,92 - 104,91 - 105,45,5:8 to 5:11,Average
age,WRF,68,71,13,100,94 - 106,93 - 107,50,5:8 to 5:11,Average
age,WRF,68,71,14,102,96 - 108,95 - 109,55,5:8 to 5:11,Average
age,WRF,68,71,15,104,98 - 110,97 - 111,61,6:0 to 6:3,Average
age,WRF,68,71,16,106,100 - 112,99 - 113,66,6:0 to 6:3,Average
age,WRF,68,71,17,108,102 - 114,101 - 115,70,6:0 to 6:3,Average
age,WRF,68,71,18,110,104 - 116,103 - 117,75,6:4 to 6:7,Above Average
age,WRF,68,71,19,112,106 - 118,105 - 119,79,6:4 to 6:7,Above Average
age,WRF,68,71,20,113,107 - 119,106 - 120,81,6:4 to 6:7,Above Average
age,WRF,68,71,21,115,109 - 121,108 - 122,84,6:8 to 6:11,Above Average
age,WRF,68,71,22,117,111 - 123,110 - 124,87,6:8 to 6:11,Above Average
age,WRF,68,71,23,118,112 - 124,111 - 125,88,7:0 to 7:3,Above Average
age,WRF,68,71,24,120,114 - 126,113 - 127,91,7:0 to 7:3,Well Above Average
age,WRF,68,71,25,121,115 - 127,114 - 128,92,7:0 to 7:3,Well Above Average
age,WRF,68,71,26,123,117 - 129,116 - 130,94,7:4 to 7:7,Well Above Average
age,WRF,68,71,27,124,118 - 130,117 - 130,95,7:4 to 7:7,Well Above Average
age,WRF,68,71,28,126,120 - 130,119 - 130,96,7:8 to 7:11,Well Above Average
age,WRF,68,71,29,127,121 - 130,120 - 130,96,7:8 to 7:11,Well Above Average
age,WRF,68,71,30,128,122 - 130,121 - 130,97,7:8 to 7:11,Well Above Average
age,WRF,68,71,31,130,124 - 130,123 - 130,98,7:8 to 7:11,Well Above Average
age,WRF,68,71,32,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,33,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,34,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,35,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,36,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,37,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,38,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,39,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,40,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,41,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,42,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,43,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,44,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,45,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,46,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,47,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,48,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,49,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,50,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,51,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,52,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,53,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,54,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,55,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,56,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,57,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,58,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,59,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,60,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,61,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,62,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,63,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,64,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,65,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,66,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,67,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,68,71,68,130,124 - 130,123 - 130,98,> stop age,Well Above Average
age,WRF,72,75,0,55,49 - 61,48 - 62,0.1,< Start age,Significantly Below Average
age,WRF,72,75,1,60,54 - 66,53 - 67,0.4,< Start age,Significantly Below Average
age,WRF,72,75,2,64,58 - 70,57 - 71,1,< Start age,Significantly Below Average
age,WRF,72,75,3,68,62 - 74,61 - 75,2,< Start age,Significantly Below Average
age,WRF,72,75,4,71,65 - 77,64 - 78,3,< Start age,Well Below Average
age,WRF,72,75,5,74,68 - 80,67 - 81,4,5:0 to 5:3,Well Below Average
age,WRF,72,75,6,77,71 - 83,70 - 84,6,5:0 to 5:3,Well Below Average
age,WRF,72,75,7,80,74 - 86,73 - 87,9,5:0 to 5:3,Below Average
age,WRF,72,75,8,82,76 - 88,75 - 89,12,5:0 to 5:3,Below Average
age,WRF,72,75,9,85,79 - 91,78 - 92,16,5:4 to 5:7,Below Average
age,WRF,72,75,10,87,81 - 93,80 - 94,19,5:4 to 5:7,Below Average
age,WRF,72,75,11,89,83 - 95,82 - 96,23,5:4 to 5:7,Below Average
age,WRF,72,75,12,92,86 - 98,85 - 99,30,5:8 to 5:11,Average
